1.845848097983644243e+00 1.452040123116764336e+00 1.375837536477005241e+00 1.329018592655613951e+00 1.290896899254806662e+00 1.256710789030150988e+00 1.226905066181821047e+00 1.202687908005911188e+00 1.184065030824843046e+00 1.170011160164423192e+00 1.160082224071786072e+00 1.153037332987660202e+00 1.147839491830584091e+00 1.144203307390749602e+00 1.142405588557106721e+00 1.141907913293144450e+00 1.141925772150387264e+00 1.142682313471920841e+00 1.144289220622492609e+00 1.146055673086276538e+00 1.148443819880932582e+00 1.151222835155867763e+00 1.154465067860602545e+00 1.157687971579429265e+00 1.162069168112283446e+00 1.165454567149449172e+00 1.169365643560662749e+00 1.173315363992718297e+00 1.177279186266665167e+00 1.181341360049952494e+00
4.671999999999999886e+01 5.663000000000000256e+01 5.839999999999999858e+01 5.946999999999999886e+01 6.032000000000000028e+01 6.109000000000000341e+01 6.175000000000000000e+01 6.229999999999999716e+01 6.271000000000000085e+01 6.300000000000000000e+01 6.320000000000000284e+01 6.334000000000000341e+01 6.340999999999999659e+01 6.347999999999999687e+01 6.350000000000000000e+01 6.346000000000000085e+01 6.342999999999999972e+01 6.336999999999999744e+01 6.328999999999999915e+01 6.321999999999999886e+01 6.314000000000000057e+01 6.306000000000000227e+01 6.295000000000000284e+01 6.285000000000000142e+01 6.277000000000000313e+01 6.264999999999999858e+01 6.254999999999999716e+01 6.243999999999999773e+01 6.232000000000000028e+01 6.222999999999999687e+01
1.592824374928193620e+00 1.516413711099064088e+00 1.496277937047622020e+00 1.494317193872788163e+00 1.499920432146857552e+00 1.507574480842141629e+00 1.521952997095444404e+00 1.542065636129940520e+00 1.558443062726188488e+00 1.573142558827119286e+00 1.583813770518583519e+00 1.592463136560776649e+00 1.592253853293026156e+00 1.602488304586971779e+00 1.607932779648724164e+00 1.606477966308593741e+00 1.613811876633587827e+00 1.612922509137321825e+00 1.617458141551298967e+00 1.618161609874051887e+00 1.612880805520450656e+00 1.620763877419863608e+00 1.615067639070398187e+00 1.612491966696346202e+00 1.604704693064969989e+00 1.600319999246036407e+00 1.596292105282054452e+00 1.599297245250028698e+00 1.603750020195455761e+00 1.597265694562126415e+00
5.254999999999999716e+01 5.468999999999999773e+01 5.532000000000000028e+01 5.560999999999999943e+01 5.560000000000000142e+01 5.547999999999999687e+01 5.527000000000000313e+01 5.488000000000000256e+01 5.477000000000000313e+01 5.467000000000000171e+01 5.459000000000000341e+01 5.425999999999999801e+01 5.439000000000000057e+01 5.422999999999999687e+01 5.418999999999999773e+01 5.417999999999999972e+01 5.404999999999999716e+01 5.415999999999999659e+01 5.403000000000000114e+01 5.409000000000000341e+01 5.400000000000000000e+01 5.403000000000000114e+01 5.411999999999999744e+01 5.417000000000000171e+01 5.432000000000000028e+01 5.429999999999999716e+01 5.427000000000000313e+01 5.424000000000000199e+01 5.420000000000000284e+01 5.434000000000000341e+01
